0f2cf378-9bbb-40b6-ade5-506a253e1f70,82145909-13b4-4aab-be20-e0db474021c1,f,100101370,Parc 55 San Francisco,"Parc 55 San Francisco is a pet-friendly hotel with a luxurious design. Parc 55 San Francisco's pet policy allows a pet owner to bring up to two pets weighing up to 50 lbs for a $50 fee. However, booking with Romingo enables you to enjoy $0 fees and bring 2 pets weighing up to 75 Ibs.",55 Cyril Magnin St,94102,Downtown,4.10,{},cfb2f84d.webp,"{cfb2f84d.webp,46771c01.webp,69e8a9bd.webp,7a464718.webp,e42fcc88.webp,f87e0387.webp,f7463a10.webp,ee0e2b12.webp,d0047b57.webp,e427a087.webp,bc358818.webp,c304c2cf.webp,ae6e8cbb.webp,a1d052aa.webp,acfabcea.webp,94c04e65.webp,9168f34d.webp,89dff1e1.webp,8fe12337.webp,8ff83d1b.webp,86827f1b.webp,7ba37c0c.webp,5b75eedc.webp,74ce0594.webp,56dd67fe.webp,54737da2.webp,50dd0fbd.webp,35ffde0a.webp,40593b30.webp,35d89d06.webp,2e7edb6f.webp,23b701df.webp,2b749229.webp,21137741.webp,1ab96212.webp,171ad322.webp,0e4e830c.webp,0e6e88f4.webp,14a8c26f.webp,26d5f0cd.webp,35911484.webp,b0dbd1a2.webp,b275fc5d.webp,f5e8039b.webp,9ea147e7.webp,9d38ddd2.webp}",f,2022-11-03 23:22:22.868497+00,2022-11-23 17:38:38.228+00,Parc 55 San Francisco,ChIJlzWFioWAhYARpMwCip6lb_M,"Reserve now, pay later",You save $50 in fees with Romingo,You save $50 in fees with Romingo,"{""desc"": ""We’re three blocks from Union Square, and a short walk from Westfield mall, the Powell BART Station, and the cable car turnaround. The San Francisco Museum of Modern Art is a half-mile away and we’re five minutes from the Moscone Center. Enjoy our fitness center and two onsite restaurants. Pets are welcome."", ""breakup"": {""6"": null, ""365"": 50}, ""maxPets"": 2, ""totalPrice"": 50, ""maxWeightPerPetInLBS"": 25}",pet-friendly-hotels-san-francisco-parc-55-san-francisco,2,0,"","",1
5e7af596-0bfc-44f2-a2c5-0f46cf4e777f,3f8f2474-639b-4aab-a5d0-acdbce4039a2,t,100286648,Hotel Monaco Denver,"Hotel Monaco Denver is a pet-friendly hotel in Downtown Denver. Hotel Monaco Denver welcomes all types of pets, at no charge to the pet owners. This experience is also complemented by water bowls and disposable pickup bags for pets. Pet owners who book through Romingo will pay pet no fees to stay at Hotel Monaco Denver, and will receive a concierge list of pet-friendly restaurants, professional pet groomers, and sitters to help their pets settle in better.",1717 Champa St,80202,Downtown,4.40,{},fbd0b9e3.webp,"{fbd0b9e3.webp,23710b2b.webp,f5048af9.webp,fbd0b9e3.webp,ffc3e8d9.webp,fb2832f5.webp,e9fbd152.webp,e1f5a25f.webp,c0d534df.jpg,c36b8b6b.webp,e0bd41fa.webp,ba41badb.webp,b3b32cff.webp,b37c4043.webp,a5eac16c.jpg,a9845157.webp,b0f73838.webp,9b88bcf2.webp,951a3952.webp,8cce0e6b.webp,7081805e.webp,6e9c779f.webp,69973f88.webp,5fe0ada1.webp,5b6678b0.webp,58209dcf.webp,58e3d489.webp,49fbda6f.webp,2dac0cd1.webp,27f5b907.webp,2929effe.webp,26227a2c.webp,120f2a80.webp,093cd873.webp,08b29255.webp,6a424ea3.webp,545bf9fb.webp,3ad21bf9.webp,22b74b91.webp,29377a87.webp,925839f9.webp}",f,2022-04-07 14:57:33.391403+00,2022-11-02 20:38:16.021+00,Hotel Monaco Denver,ChIJ6_4_Cdp4bIcRo3pkxV1T3KQ,"Reserve now, pay later",All pet weights and breeds allowed,You are receiving the best rate guaranteed,"{""desc"": ""Find Your Bliss at Our Downtown Denver Hotel\nBold and inviting, stylish but warm, Kimpton Hotel Monaco Denver delivers signature Kimpton service, luxury amenities, a convenient downtown location and richly renovated guest rooms. Whether you’re hitting the slopes, doing business, or checking out Denver’s dynamic, up-and-coming neighborhoods, you’ve found the ideal retreat to recharge and prepare for your next adventure. You’ll be enchanted by our spectacular living-room lobby, authentic Italian cuisine from Panzano, and nightly wine social hour. In your chic, newly updated guest room, you’ll relax in style, and our friendly staff will have you feeling perfectly at home. You’ll want for nothing and have the best of Denver right at your fingertips."", ""perPet"": false, ""breakup"": {""365"": 0}, ""maxPets"": 2, ""perNight"": false, ""maxWeightPerPetInLBS"": -1}",pet-friendly-hotels-denver-hotel-monaco,10,0,,,1
9b36bc64-33d4-4cfb-8c94-f833b72d0274,d4c10666-addf-47a6-9870-767518d9ebad,t,100209896,Motel 6 Palm Springs Downtown,"Motel 6 Palm Springs Downtown is located with walking distance to great dining, shopping and the Spa Casino. Play golf at Canyon South Golf Course, only 3 miles away. Free Wi-Fi is available in all guest rooms.",660 S Palm Canyon Dr,92264,Downtown,3.70,{},m6_689_exterior1.jpeg,"{m6_689_exterior2.jpeg,m6_689_lobby1.jpeg,m6_689_lobby3.jpeg,m6_689_single1.jpeg,m6_689_single10.jpeg,m6_689_single11.jpeg,m6_689_single12.jpeg,m6_689_single6.jpeg,m6_689_double7.jpeg,m6_689_double4.jpeg,m6_689_bathroom13.jpeg}",t,2022-11-25 22:07:04.559156+00,2022-11-30 00:10:01.142+00,Motel 6 Palm Springs Downtown,ChIJD2pKnAkb24ARbgSpgsF2m6s,Save in fees!,Save in fees!,Save in fees!,,pet-friendly-hotels-palm-springs-motel-6-palm-springs-downtown,10,0,"","",1
456ad7c3-47d0-4c70-aa02-d5ba2d675078,ba12d364-9b1f-48c5-9ddc-7e68b40df076,f,0,Hotel June Malibu,"Hotel June is pet friendly. Their standard pet policy welcomes one dog weighing up to 45lbs for a $150 pet fee. However, Romingo offers a streamlined pet policy that allows 2 pets weighing up to 75 lbs for no pet fees when you book through our website. Hotel June offers complimentary treats, food and water bowls, and dog beds to help your four-legged friend feel right at home.",28920 E Pacific Coast Hwy,90265,Historic,4.30,{},HJM_LowRes_Exterior_10-1350x900.jpg,"{HJM_LowRes_Exterior_10-1350x900.jpg,HJM_LowRes_Exterior_12-600x900.jpg,HJM_LowRes_Exterior_13-1440x810.jpg,HJM_LowRes_Signage_6-1350x900.jpg,HJM_LowRes_PoolDeck_2-1440x810.jpg,HJM_LowRes_PoolDeck_5-600x900.jpg,HJM_LowRes_PoolDeck_7-1350x900.jpg,HJM_LowRes_PoolDeck_13-600x900.jpg,HJM_LowRes_PoolDeck_10-1350x900.jpg,HJM_LowRes_Patio_6-1350x900.jpg,HJM_LowRes_Lobby_20-1350x900.jpg,HJM_LowRes_Lobby_15-600x900.jpg,HJM_LowRes_Lobby_18-1350x900.jpg,HJM_LowRes_Guestroom_11-1350x900.jpg,HJM_LowRes_Guestroom_12-1350x900.jpg,HJM_LowRes_Guestroom_14-695x900.jpg,HJM_LowRes_Guestroom_15-1350x900.jpg,HJM_LowRes_Guestroom_16-1349x900.jpg,HJM_LowRes_Guestroom_17-695x900.jpg,HJM_LowRes_Guestroom_20-1349x900.jpg,HJM_LowRes_Guestroom_21-695x900.jpg,HJM_LowRes_Guestroom_22-1350x900.jpg,HJM_LowRes_Guestroom_9-600x900.jpg,HJM_LowRes_Lobby_13-600x900.jpg,HJM_LowRes_Lobby_22-600x900.jpg,HJM_LowRes_Patio_11-600x900.jpg,HJM_LowRes_Patio_13-1350x900.jpg,HJM_LowRes_Patio_15-1440x810.jpg,HJM_LowRes_Patio_18-1350x900.jpg,HJM_LowRes_Patio_2-600x900.jpg,HJM_LowRes_Patio_7-600x900.jpg,HJM_LowRes_Patio_8-1350x900.jpg}",t,2022-10-25 23:40:54.498773+00,2022-11-30 21:52:53.463+00,Hotel June Malibu,ChIJERxjTZ0Z6IARqhhgplMplc4,"Reserve now, pay later",You save $150 in fees with Romingo,You save $150 in fees with Romingo,"{""desc"": ""Meet the latest Hotel June, a private enclave of Mid-century bungalows that once served as historic hideaways for wayfaring writers, musicians, and artists on iconic Point Dume. Hotel June is our modern homage to the spirit of historic Malibu, an entirely one-of-a-kind property that offers the best of both worlds: On the iconic Pacific Coast Highway, just a short drive to the beach…and a private, peaceful retreat for escaping it all."", ""breakup"": {""365"": 150}, ""maxPets"": 1, ""totalPrice"": 150, ""maxWeightPerPetInLBS"": 45}",pet-friendly-hotels-los-angeles-hotel-june-san-malibu,1,0,"","",1
2cfcc3c2-df32-46a6-8f4d-649bf23738a7,2714faad-9ea8-4851-9506-274710cdd51b,f,100013894,The Pacific Inn,"The Pacific Inn is a pet friendly hotel in Seal Beach, CA. The hotel's pet policy allows dogs and service animals onto its property and charges a $12 fee per pet per night. Guests with pets or service animals are provided additional amenities upon check-in. Pets are required to be on a leash at all times.",600 Marina Dr ,90740,Seal Beach,4.50,"{1,3,6,18}",7506124_XL.jpg,"{7506124_XL.jpg,""186906 (1).jpeg"",290263882.jpg,290263926.jpg,""Pac Inn photo.jpg"",""Selina Gonzalez - IMG-0217.jpg"",""Selina Gonzalez - IMG-0839.jpg"",""Selina Gonzalez - IMG-5681.JPG"",""Selina Gonzalez - Property.JPG""}",f,2021-11-24 19:23:04.451365+00,2022-11-23 17:21:38.184+00,Pacific Inn,ChIJ207PheQv3YAR8XSjn_EeccY,"Reserve now, pay later",You save $50 in fees with Romingo,You are receiving the best rate guaranteed,"{""desc"": ""The Pacific Inn Hotel is located just a few blocks from the water in beautiful Seal Beach, California. Our hotel offers many of the amenities one may expect at a larger hotel, while maintaining the customized service and attention of a wonderfully appointed boutique hotel. We are located in the heart of Seal Beach, a short walk takes you to the Main Street shopping district, the Seal Beach Pier, and over 30 local restaurants varying from casual to international cuisines. The Pacific Inn Hotel in Seal Beach is conveniently located on the northern border of Orange County, acting as the southern entryway to Long Beach - the ideal location to experience some of Southern California's best beaches and attractions. The Pacific Inn welcomes you and your pup to escape for a while, and enjoy our quiet beach community. We await your arrival and the opportunity to be the choice boutique hotel for your next California Adventure with your pup."", ""perPet"": true, ""breakup"": {""365"": 50}, ""maxPets"": 2, ""perNight"": true, ""totalPrice"": 12, ""maxWeightPerPetInLBS"": 30}",pet-friendly-hotels-orange-county-the-pacific-inn,10,0,info@thepacificinn.com,SGonzalez@thepacificinn.com,1
8f17db8f-b07a-430c-91a0-0221204e53e7,6f2cf61f-c769-47d9-9e46-90c5664b60b1,t,100125135,InterContinental San Diego,The Intercontinental San Diego is pet friendly and welcomes guests traveling with their pets. A maximum of one 70-pound dog or two dogs totaling 70 pounds or less are permitted. An additional deposit of $250 per stay is required. Owners who book through Romingo will find a more appealing offer: $0 pet fees for 2 dogs up to 75 pounds. All pets must be leashed at all times while on property. Pets must not be left alone in guest rooms. Waste must be disposed of in designated areas only.,901 Bayfront Ct,92101,Downtown,4.50,"{14,1,3,4,5,12,15}",6527e385.webp,"{6527e385.webp,39396c50.webp,4da45887.webp,d831399e.webp,e55835ee.webp,f6a492fc.webp,ec6b9aee.webp,f22b817a.webp,dfc78f81.webp,d78e3da8.webp,c256df5a.webp,c5a202f3.webp,c9385c6c.webp,ba16dc7e.webp,ad390e66.webp,a8752629.webp,a883c163.webp,a8ba2305.jpg,8543c201.webp,829f1da3.webp,8139d888.webp,7209a0ab.webp,7f353299.webp,6aef289c.webp,686c3124.webp,6527e385.webp,60568254.webp,61f75ccd.webp,53c1c6a2.webp,40f2eb7b.webp,2a457e40.webp,0ff0a830.webp,20c88309.webp,0c6804ad.webp,056d7ad8.webp,0496398f.webp,163fde40.webp,23eb2450.webp,53f99f25.webp,7dec76ec.webp,829f1da3.webp,bce0e49e.webp}",f,2021-11-24 19:23:04.451365+00,2022-11-23 17:33:25.132+00,Intercon San Diego,ChIJUxy0b6tU2YARfo20Z0GbOlA,"Reserve now, pay later",You save $250 in fees with Romingo,You are receiving the best rate guaranteed,"{""desc"": ""Sophistication has arrived on the downtown waterfront, bringing together the best of the city and the bay. The new InterContinental San Diego welcomes you to experience modern luxury, with contemporary coastal decor and well-appointed guest rooms, all of which showcase breathtaking water views. Above all, InterContinental’s golden icon ensures your every need is met with warm Southern California spirit. Each of our 400 guest rooms feature floor-to-ceiling windows looking out to the gorgeous San Diego Bay. Modern decor echoing the warm, laidback spirit of San Diego and luxe amenities combine to make rest and relaxation all the more enjoyable. Drink in views of San Diego Bay as you take a refreshing dip in the fourth floor rooftop pool. Sip on cool cocktails in a reserved poolside cabana or fireside in an Adirondack chair at Layover, a laidback bar and lounge open day and night. Be prepared to indulge in InterContinental’s iconic, unparalleled service throughout your stay."", ""perPet"": false, ""breakup"": {""365"": 250}, ""maxPets"": 2, ""perNight"": false, ""totalPrice"": 250, ""maxWeightPerPetInLBS"": 35}",pet-friendly-hotels-san-diego-intercontinental-san-diego,10,0,,,1
fff094f5-c4db-4782-b84f-83dd17455069,6489f174-caa5-448b-99b3-158b4f853979,f,100195612,The Duniway Portland,"The Duniway Portland is a dog-friendly hotel located near Pioneer Courthouse Square. The Duniway Portland pet policy states that guests are allowed to bring two dogs with them, at a maximum weight of 75 lbs  each. The Duniway Portland charges a $100 nightly pet fee, but guest who book via Romingo will avoid this extra charge. Although The Duniway Portland is a dog-friendly hotel, they don't allow cats. ",545 SW Taylor St,97204,Downtown,4.40,{},duniway-exterior-entrance.jpg,"{duniway-exterior-entrance.jpg,duniway-lobby-0001.jpg,duniway-lobby-0002.jpg,duniway-swimming-pool-2018.jpg,queen-deluxe-room.jpg,will-pryce-duniway-bathroom.jpg,will-pryce-duniway-double-edit.jpg,will-pryce-duniway-king.jpg,will-pryce-event-food-and-beverage.jpg,king-deluxe.jpg,duniway-fitness-window.jpg,will-pryce-duniway-event-space.jpg,mayrose-interior-0009.jpg,mayrose-interior-0006.jpg,mayrose-interior-0007.jpg,mayrose-interior-0008.jpg,mayrose-interior-0005.jpg,mayrose-interior-0004.jpg,mayrose-interior-0003.jpg,mayrose-breakfast-0022.jpg,mayrose-interior-0001.jpg,mayrose-interior-0002.jpg,mayrose-0036.jpg,marblehead2.jpg,marblehead1.jpg,duniway-meeting-marblehead-table.jpg,duniway-meeting-marblehead-0001.jpg,duniway-meeting-captain-gray-ushaped.jpg,duniway-meeting-captain-gray-pods.jpg,duniway-lobby-interior-0001.jpg,duniway-lobby-interior-0002.jpg,duniway-meeting-captain-gray-banquet.jpg}",t,2022-08-25 23:13:23.988559+00,2022-12-01 03:33:26.435+00,The Duniway Portland,ChIJCQtwFQUKlVQRjX0QXXWz6i8,"Reserve now, pay later",You save $100 in fees with Romingo,You save $100 in fees with Romingo,"{""desc"": ""Find our boutique-style, pet friendly hotel a block away from Pioneer Courthouse Square. Named after pioneer Abigail Scott Duniway, our 11th-floor rooftop hub, Abigail’s Hideaway hosts live entertainment and offers panoramic views of downtown."", ""breakup"": {""365"": 100}, ""maxPets"": 2, ""perNight"": true, ""totalPrice"": 100, ""maxWeightPerPetInLBS"": 75}",pet-friendly-hotels-portland-the-duniway-portland,10,0,,,1
31a2ad05-f16b-4096-ab07-e190e39c0495,2714faad-9ea8-4851-9506-274710cdd51b,t,100421990,"Motel 6-Anaheim, CA - Maingate",Motel 6 Anaheim Maingate is located off the I-5 Freeway by Disneyland. Disney tickets and California City passes are available at the front desk. Free Wi-Fi is available in all guest rooms.,100 Disney Way,92802,Anaheim,3.50,{},Motel_6_Anaheim_CA_Maingate_Exterior.jpeg,"{Motel_6_Anaheim_CA_Maingate_Exterior-2.jpeg,Motel_6_Anaheim_CA_Maingate_Lobby-2.jpeg,Motel_6_Anaheim_CA_Maingate_Lobby.jpeg,Motel_6_Anaheim_CA_Maingate_Single.jpeg,Motel_6_Anaheim_CA_Maingate_Single-8.jpeg,Motel_6_Anaheim_CA_Maingate_Single-6.jpeg,Motel_6_Anaheim_CA_Maingate_Single-4.jpeg,Motel_6_Anaheim_CA_Maingate_Double-6.jpeg,Motel_6_Anaheim_CA_Maingate_Double.jpeg,Motel_6_Anaheim_CA_Maingate_Bathroom.jpeg,Motel_6_Anaheim_CA_Maingate_Bathroom-2.jpeg,Motel_6_Anaheim_CA_Maingate_Bathroom_ADA_Tub.jpeg,Motel_6_Anaheim_CA_Maingate_Bathroom_ADA_Shower.jpeg,Motel_6_Anaheim_CA_Maingate_Pool.jpeg,Motel_6_Anaheim_CA_Maingate_Pool-3.jpeg,Motel_6_Anaheim_CA_Maingate_Pool-2.jpeg,Motel_6_Anaheim_CA_Maingate_Vending.jpeg,Motel_6_Anaheim_CA_Maingate_Laundry.jpeg,Motel_6_Anaheim_CA_Maingate_Giftshop.jpeg}",t,2022-11-25 23:22:59.103791+00,2022-11-30 03:56:08.045+00,"Motel 6-Anaheim, CA - Maingate",ChIJ61_e8MPX3IARH3gzSVX2u5A,Save in fees!,Save in fees!,Save in fees!,,pet-friendly-hotels-orange-county-motel-6-anaheim-ca-maingate,10,0,"","",1
f193cace-ff18-447d-ad3a-f53a6f3dd114,7c05e81c-8dfc-4907-a362-9e8b396064d3,f,100182820,The Highland Dallas Collection,"The Highland Dallas Collection provides a pet-friendly environment for pets and their owners. Most pet owners can bring in just one pet weighing 25 lbs, and you will be charged a non-refundable fee of $75 per day. However, if you make your booking with Romingo, you can bring two dogs weighing 75 lbs each and pay a $0 pet fee. At The Highland Dallas Collection, your pets are provided with snacks, water bowls, a doggie bed, and a waste bag.",5300 E Mockingbird Ln,75206,Highland Park,4.20,{},9f53c6f5.jpeg,"{9f53c6f5.jpeg,Hotel-Entrance-and-Lobby_2000x1125-1.jpg,a81631c7.webp,f32e1486.webp,b47b8fce.webp,9cceb9f0.webp,28cd1a29.webp,342abd2f.webp,e27c4499.webp,9b8cd760.webp,e6ab2e1e.webp,Social_1000x775.jpg,DALCU_Knife_2_2000x1125.jpg,DALCU_Bar_2000x1125.jpg,DALCU_Bar-2_2000x1125.jpg,DALCU_Highland_8311_2000x1125.jpg,255e7cf5.webp}",f,2022-04-07 14:14:13.194365+00,2022-11-23 21:55:00.874+00,The Highland Dallas Collection,ChIJ2RJICRGfToYRVGroszpSW6w,"Reserve now, pay later",You save $75 in fees with Romingo,You are receiving the best rate guaranteed,"{""desc"": ""The Highland Dallas, a Curio Collection by Hilton™ hotel, is incomparably designed to tell a story – yours. Originally opened in the 1960s as the Hilton Inn Dallas, The Highland Dallas has evolved into a mid-century inspired retreat and newly reimagined lifestyle hotel in the heart of Highland Park: across from Southern Methodist University and the George W. Bush Presidential Center, and moments to Katy Trail, great shopping, and other Dallas attractions.\n\nHome to one of Dallas’ most acclaimed restaurants – Knife by John Tesar – and 9,000 square feet of flexible meeting, event, and wedding venues, The Highland Dallas is high-end without a trace of highbrow, upscale yet thoroughly unstuffy. From our heated infinity pool, exhale® Spa, and Salon Pompeo to our 24-hour Fitness Center, and Highland Art Collection, we deliver the ambiance, service, and amenities you desire, in the most desirable neighborhood in Dallas.\n\nStep out of the day-to-day at The Highland Dallas. We promise to reward your curiosity with a truly one-of-a-kind urban resort experience."", ""perPet"": false, ""breakup"": {""365"": 75}, ""maxPets"": 1, ""perNight"": true, ""totalPrice"": 75, ""maxWeightPerPetInLBS"": 25}",pet-friendly-hotels-dallas-the-highland-dallas-collection,10,0,Fo@thehighlanddallas.com,rodney.wedlaw@thehighlanddallas.com,1
f9ca616f-bfc4-4cd4-99c4-0c2d5aff164d,7c05e81c-8dfc-4907-a362-9e8b396064d3,f,100201966,Canopy by Hilton Dallas Uptown,"Canopy by Hilton Dallas Uptown is a pet-friendly haven for you and your pets. The Canopy's standard pet policy accepts pets weighing 75 lbs at $50 per stay and only lets guests bring one pet. By booking your room with Romingo, you can bring two pets for a $0 pet fee. Pet guests will receive a welcome package containing a cinch bag, a plush toy, and a comfy bed in their owner's room.",2950 Cityplace W Blvd,75204,Uptown,4.50,{},d2afeb71.jpg,"{d2afeb71.jpg,15fb5d49.webp,b3377550.webp,b0f55d13.webp,w3836h2422x3y3-294c9d29.webp,ee6bddc5.webp,ea7ca71b.webp,e5e16420.webp,d9e653a3.webp,d2eb1bf9.webp,c68b2f77.webp,bd1cb83f.webp,b58101ac.webp,ab798a19.webp,98e8e290.webp,97c7fc32.webp,96df5f8d.webp,840f5ce9.webp,66af01d2.webp,57f89ab2.webp,62807e99.webp,296a0966.webp,1b98f32b.webp,b5a73984.webp,c9994121.webp,fee4a597.webp,c8a4f042.webp,bb679bb6.webp,b034abfc.webp,a2d0ee63.webp,a46efcab.webp,8f5f4a3b.webp,367c9303.webp}",t,2022-04-07 14:30:10.170464+00,2022-11-23 21:56:42.721+00,Canopy by Hilton Dallas Uptown,ChIJlSDF-tSeToYRvFcS7b9LQQw,"Reserve now, pay later",You save $50 in fees with Romingo,You are receiving the best rate guaranteed,"{""desc"": ""Interspersed with vintage McKinney Avenue brickwork, our hotel has uptown Dallas at its heart. We're walking distance from local nightlife and the scenic Katy Trail, and less than two miles from the Arts District. Explore the neighborhood on a complimentary Canopy Bike, and enjoy our rooftop lounge and 24-hour fitness center. We're a dog-friendly hotel."", ""perPet"": false, ""breakup"": {""365"": 50}, ""maxPets"": 1, ""perNight"": false, ""totalPrice"": 50, ""maxWeightPerPetInLBS"": 75}",pet-friendly-hotels-dallas-canopy-by-hilton-dallas-uptown,3,0,Estefania.Rivera@Hilton.com,nathan.tyndall@hilton.com,1
68e1ed8e-8c9f-4d91-9b7e-39b119885947,f3c389db-0def-4065-b3b9-5efa0bf54e72,f,100140890,Motif Seattle,"Motif Seattle is a pet-friendly hotel situated in the heart of the city. Their pet policy welcomes two dogs in their spacious and comfy rooms. The maximum weight limit is up to 50 lbs and you'll be charged an additional fee of $75 per stay. However, if you book with Romingo, no extra pet fee will be charged and the weight limit is extended to 75 lbs. It is permitted to keep dogs in designated rooms on four floors, but they cannot be left unattended. Your pet will enjoy complimentary welcome treats, plush doggy beds, and food and water bowl upon check-in. ",1415 5th Ave,98101,Downtown,4.30,{},Motif-Seattle-P014-Lobby.16x9 (1).webp,"{""Motif-Seattle-P014-Lobby.16x9 (1).webp"",04ad50e6.webp,e6485284.webp,dddcde8c.webp,e572f39c.webp,766055a4.webp,4b81d7f6.webp,3eee76d1.webp,06f0601b.webp,0be4bef3.webp,18f4d608.jpeg,2b2cb278.webp,38ca03d7.webp,3a2e7621.webp,42ec7f99.jpeg,4e7dfd49.webp,58db0885.webp,Motif-Seattle-P011-Meeting-Room-Classroom.16x9.webp,61c9b891.webp,Motif-Seattle-P013-Meeting-Room.16x9.webp,Motif-Seattle-P018-Meeting-Room.16x9.webp,Motif-Seattle-P019-Frolik.16x9.webp,Motif-Seattle-P020-Frolik.16x9.webp,Motif-Seattle-P021-Boardroom.16x9.webp,Motif-Seattle-P025-Staircase.16x9.webp,bd589f60.webp}",f,2022-04-07 22:28:22.384083+00,2022-11-24 00:42:30.826+00,Motif Seattle,ChIJjblmfrRqkFQR7YAY-CZIzgo,"Reserve now, pay later",You save $75 in fees with Romingo,You are receiving the best rate guaranteed,"{""desc"": ""Seattle style is our Motif. From your local welcome libation to our rooftop lounge with views across the City, touchstones of the area’s sweeping landscape and rich arts and music culture infuse your surroundings. Newly renovated rooms feel like modern residences, with natural hardwoods and colors inspired by the Pacific Northwest. And you’ll find the region’s culinary bounty reflected in the menus at Frolik Kitchen + Cocktails, adjoining the fifth floor patio. Join us at 5th Avenue between Pike and Union, where shopping, Pike Place Market, the Waterfront, convention center, Seattle Monorail and light rail to the airport are all just a stroll away."", ""perPet"": false, ""breakup"": {""365"": 75}, ""maxPets"": 2, ""perNight"": false, ""totalPrice"": 75, ""maxWeightPerPetInLBS"": 50}",pet-friendly-hotels-seattle-motif-seattle,10,0,,,1
928cad39-8e28-4960-ba87-b83be896e93a,1f8845f6-64d8-4d6e-a8b9-0d7aee57582f,t,100136424,The Westin Austin Downtown,"The Westin Austin Downtown welcomes pets up to 70 Ibs combined at no extra cost to the pet owner. Making reservations with Romingo allows you to bring pets up to 75 Ibs. Your pet will be welcomed by a dog bed, water bowl, waste bags, doggy beer, and treats.",310 E 5th St.,78701,Downtown,4.40,{},6bb3c9e0.webp,"{0b9f7b07.webp,49867d54.webp,9f761f54.webp,9dee7498.webp,b656f10d.webp,fe1d87e1.webp,ec30a201.webp,f610efef.webp,c604113a.webp,9af7e047.webp,97580c49.webp,8b021739.webp,7bc29873.webp,42fc9faa.webp,32b5ac53.webp,387bbb04.webp,403535f4.webp,26dc82e3.webp,1a536cc3.webp,10a2fdc0.webp,170f908c.webp,879f5316.webp,7a1873d3.webp,b44ffb59.jpg,ea1b777e.webp,af52975d.webp,1941e21b.webp}",f,2022-11-04 02:15:55.594699+00,2022-11-23 17:52:05.3+00,The Westin Austin Downtown,ChIJdxv-lae1RIYR4zjVKnJv8tM,"Reserve now, pay later",All breeds and sizes welcome,All breeds and sizes welcome,"{""desc"": ""Get swept up in the excitement of 6th Street at The Westin Austin Downtown. Lined with blues clubs, country bars and food trucks, 6th Street is why Austin became the Live Music Capital of the World. Ask our staff for recommendations or explore this historic street on your own. Zilker Metropolitan Park, home to Lady Bird Lake and Barton Springs Pool, is only a short drive from our hotel. Meet with friends in our vibrant lobby before dinner at Stella San Jac, our signature restaurant, offering outdoor seating and an open kitchen. After hours, visit our rooftop lounge, Azul, for a refreshing cocktail by the fire pits. Enjoy swimming as you overlook the glittering skyline. Plan your next event in one of our hotel's 12 versatile meeting rooms. Fall asleep in a spacious room or suite, designed to promote wellness and relaxation, and awake refreshed in your Heavenly® Bed. All rooms include a stimulating Heavenly® Shower. Maximize your well-being at The Westin. "", ""breakup"": {""365"": 0}, ""maxPets"": 2, ""totalPrice"": 0, ""maxWeightPerPetInLBS"": 35}",pet-friendly-hotels-austin-the-westin-austin-downtown,1,0,"","",1
e5612f87-b4ce-4741-9e9e-44021f55a7f8,2714faad-9ea8-4851-9506-274710cdd51b,t,100123822,"Motel 6-Costa Mesa, CA",Motel 6 Costa Mesa is located off the 405 Freeway at Harbor Boulevard. Restaurants are nearby. Newport Beach Golf Course is 4 miles away. California's beaches are within 5 miles and Newport Pier is 6 miles away. Free Wi-Fi is available in all of our rooms.,1441 Gisler Ave,92626,Costa Mesa,2.00,{},m6_1347_exterior1.jpeg,"{m6_1347_exterior2.jpeg,m6_1347_lobby5.jpeg,m6_1347_lobby7.jpeg,m6_1347_lobby6.jpeg,m6_1347_single10.jpeg,m6_1347_single8.jpeg,m6_1347_double14.jpeg,m6_1347_double12.jpeg,m6_1347_bathroom15.jpeg}",t,2022-11-26 02:15:41.730875+00,2022-11-30 04:18:11.617+00,"Motel 6-Costa Mesa, CA",ChIJi_4vtFDf3IAR-gVTj9xfb-M,Save in fees!,Save in fees!,Save in fees!,,pet-friendly-hotels-orange-county-motel-6-costa-mesa-ca,10,0,"","",1
